state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,modal_price_per_kg
Karnataka,Ramanagara,Channapatna APMC Yard,Cabbage,Green Round,Grade A,2026-05-22,1090.0,2180.0,1580.0,15.8
Karnataka,Ramanagara,Channapatna APMC Yard,Green Peas,Tender Sweet,Grade A+,2026-05-22,4400.0,7330.0,5860.0,58.6
Karnataka,Ramanagara,Channapatna APMC Yard,Green Capsicum,Polyhouse Bell,Grade A+,2026-05-22,3280.0,5620.0,4500.0,45.0
Karnataka,Ramanagara,Channapatna APMC Yard,Green Chilli,G4 Pungent,Grade A,2026-05-22,2270.0,4340.0,3310.0,33.1
Karnataka,Ramanagara,Channapatna APMC Yard,Palak,Tender Leafy,Grade A+,2026-05-22,1310.0,2400.0,1850.0,18.5
Karnataka,Ramanagara,Channapatna APMC Yard,Coriander,Local Nati,Grade A+,2026-05-22,950.0,1710.0,1330.0,13.3
Karnataka,Ramanagara,Channapatna APMC Yard,Mint,Fresh Pudina,Grade A+,2026-05-22,1170.0,2130.0,1600.0,16.0
Karnataka,Ramanagara,Channapatna APMC Yard,Garlic,Country Dried,Grade A,2026-05-22,6940.0,12400.0,9720.0,97.2
Karnataka,Ramanagara,Channapatna APMC Yard,Banana,Elakki / Nendran,Grade A+,2026-05-22,2650.0,4660.0,3600.0,36.0
Karnataka,Ramanagara,Channapatna APMC Yard,Papaya,Red Lady Organic,Grade A,2026-05-22,1920.0,3410.0,2660.0,26.6
Karnataka,Ramanagara,Channapatna APMC Yard,Pomegranate,Bhagwa / Ruby,Grade A+,2026-05-22,7940.0,14290.0,11110.0,111.1
Karnataka,Ramanagara,Channapatna APMC Yard,Grapes,Bangalore Blue,Grade A+,2026-05-22,5380.0,9140.0,7310.0,73.1
Karnataka,Ramanagara,Channapatna APMC Yard,Rice,Sona Masuri Heritage,Grade A,2026-05-22,4490.0,6950.0,5560.0,55.6
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Tomato,Hybrid / Nati,Grade A,2026-05-22,1900.0,3380.0,2640.0,26.4
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Potato,Hassan / Local,Grade A,2026-05-22,1450.0,2490.0,1970.0,19.7
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Onion,Bellary / Red,Grade A,2026-05-22,2390.0,4130.0,3260.0,32.6
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Carrot,Ooty / Orange,Grade A+,2026-05-22,3020.0,5170.0,4100.0,41.0
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Green Peas,Tender Sweet,Grade A+,2026-05-22,5310.0,8850.0,7080.0,70.8
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Green Capsicum,Polyhouse Bell,Grade A+,2026-05-22,4070.0,6980.0,5580.0,55.8
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Green Chilli,G4 Pungent,Grade A,2026-05-22,2330.0,4450.0,3390.0,33.9
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Palak,Tender Leafy,Grade A+,2026-05-22,1380.0,2520.0,1950.0,19.5
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Coriander,Local Nati,Grade A+,2026-05-22,1160.0,2080.0,1620.0,16.2
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Mint,Fresh Pudina,Grade A+,2026-05-22,1110.0,2030.0,1520.0,15.2
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Ginger,Washed Root,Grade A,2026-05-22,6240.0,10770.0,8510.0,85.1
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Papaya,Red Lady Organic,Grade A,2026-05-22,1990.0,3540.0,2770.0,27.7
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Pomegranate,Bhagwa / Ruby,Grade A+,2026-05-22,7830.0,14090.0,10960.0,109.6
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Grapes,Bangalore Blue,Grade A+,2026-05-22,5450.0,9270.0,7420.0,74.2
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Ragi,Organic Whole Grain,Grade A,2026-05-22,3730.0,5590.0,4660.0,46.6
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Rice,Sona Masuri Heritage,Grade A,2026-05-22,4900.0,7580.0,6060.0,60.6
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Tomato,Hybrid / Nati,Grade A,2026-05-22,2100.0,3740.0,2920.0,29.2
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Potato,Hassan / Local,Grade A,2026-05-22,1540.0,2640.0,2090.0,20.9
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Onion,Bellary / Red,Grade A,2026-05-22,2560.0,4420.0,3490.0,34.9
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Carrot,Ooty / Orange,Grade A+,2026-05-22,3300.0,5650.0,4470.0,44.7
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Cabbage,Green Round,Grade A,2026-05-22,1240.0,2490.0,1810.0,18.1
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Green Peas,Tender Sweet,Grade A+,2026-05-22,4980.0,8310.0,6640.0,66.4
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Green Capsicum,Polyhouse Bell,Grade A+,2026-05-22,3810.0,6530.0,5230.0,52.3
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Coriander,Local Nati,Grade A+,2026-05-22,1040.0,1870.0,1450.0,14.5
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Mint,Fresh Pudina,Grade A+,2026-05-22,1130.0,2050.0,1540.0,15.4
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Ginger,Washed Root,Grade A,2026-05-22,6420.0,11080.0,8750.0,87.5
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Garlic,Country Dried,Grade A,2026-05-22,8180.0,14600.0,11450.0,114.5
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Banana,Elakki / Nendran,Grade A+,2026-05-22,2550.0,4490.0,3470.0,34.7
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Papaya,Red Lady Organic,Grade A,2026-05-22,2070.0,3670.0,2870.0,28.7
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Pomegranate,Bhagwa / Ruby,Grade A+,2026-05-22,8330.0,15000.0,11670.0,116.7
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Grapes,Bangalore Blue,Grade A+,2026-05-22,5770.0,9800.0,7840.0,78.4
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Ragi,Organic Whole Grain,Grade A,2026-05-22,3610.0,5410.0,4510.0,45.1
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Potato,Hassan / Local,Grade A,2026-05-22,1530.0,2630.0,2080.0,20.8
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Carrot,Ooty / Orange,Grade A+,2026-05-22,3310.0,5680.0,4500.0,45.0
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Cabbage,Green Round,Grade A,2026-05-22,1150.0,2290.0,1670.0,16.7
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Green Peas,Tender Sweet,Grade A+,2026-05-22,4940.0,8230.0,6590.0,65.9
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Green Chilli,G4 Pungent,Grade A,2026-05-22,2270.0,4320.0,3290.0,32.9
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Palak,Tender Leafy,Grade A+,2026-05-22,1400.0,2570.0,1980.0,19.8
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Coriander,Local Nati,Grade A+,2026-05-22,1150.0,2070.0,1610.0,16.1
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Mint,Fresh Pudina,Grade A+,2026-05-22,1200.0,2180.0,1640.0,16.4
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Ginger,Washed Root,Grade A,2026-05-22,6380.0,11030.0,8710.0,87.1
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Garlic,Country Dried,Grade A,2026-05-22,7300.0,13030.0,10210.0,102.1
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Banana,Elakki / Nendran,Grade A+,2026-05-22,2760.0,4860.0,3760.0,37.6
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Pomegranate,Bhagwa / Ruby,Grade A+,2026-05-22,8140.0,14650.0,11390.0,113.9
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Ragi,Organic Whole Grain,Grade A,2026-05-22,3690.0,5530.0,4610.0,46.1
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Rice,Sona Masuri Heritage,Grade A,2026-05-22,4450.0,6890.0,5510.0,55.1
Karnataka,Mandya,Mandya APMC Main Yard,Tomato,Hybrid / Nati,Grade A,2026-05-21,1970.0,3500.0,2730.0,27.3
Karnataka,Mandya,Mandya APMC Main Yard,Potato,Hassan / Local,Grade A,2026-05-21,1340.0,2300.0,1820.0,18.2
Karnataka,Mandya,Mandya APMC Main Yard,Onion,Bellary / Red,Grade A,2026-05-21,2230.0,3850.0,3040.0,30.4
Karnataka,Mandya,Mandya APMC Main Yard,Carrot,Ooty / Orange,Grade A+,2026-05-21,2920.0,5010.0,3970.0,39.7
Karnataka,Mandya,Mandya APMC Main Yard,Cabbage,Green Round,Grade A,2026-05-21,1210.0,2420.0,1760.0,17.6
Karnataka,Mandya,Mandya APMC Main Yard,Green Peas,Tender Sweet,Grade A+,2026-05-21,4820.0,8030.0,6420.0,64.2
Karnataka,Mandya,Mandya APMC Main Yard,Green Capsicum,Polyhouse Bell,Grade A+,2026-05-21,3840.0,6580.0,5270.0,52.7
Karnataka,Mandya,Mandya APMC Main Yard,Green Chilli,G4 Pungent,Grade A,2026-05-21,2250.0,4300.0,3270.0,32.7
Karnataka,Mandya,Mandya APMC Main Yard,Palak,Tender Leafy,Grade A+,2026-05-21,1320.0,2420.0,1870.0,18.7
Karnataka,Mandya,Mandya APMC Main Yard,Mint,Fresh Pudina,Grade A+,2026-05-21,1230.0,2230.0,1670.0,16.7
Karnataka,Mandya,Mandya APMC Main Yard,Ginger,Washed Root,Grade A,2026-05-21,6030.0,10420.0,8220.0,82.2
Karnataka,Mandya,Mandya APMC Main Yard,Garlic,Country Dried,Grade A,2026-05-21,6870.0,12270.0,9620.0,96.2
Karnataka,Mandya,Mandya APMC Main Yard,Papaya,Red Lady Organic,Grade A,2026-05-21,1810.0,3210.0,2510.0,25.1
Karnataka,Mandya,Mandya APMC Main Yard,Grapes,Bangalore Blue,Grade A+,2026-05-21,5230.0,8880.0,7110.0,71.1
Karnataka,Mandya,Mandya APMC Main Yard,Ragi,Organic Whole Grain,Grade A,2026-05-21,3120.0,4680.0,3900.0,39.0
Karnataka,Mandya,Mandya APMC Main Yard,Rice,Sona Masuri Heritage,Grade A,2026-05-21,4560.0,7060.0,5650.0,56.5
Karnataka,Mandya,Maddur APMC Sub-Market,Tomato,Hybrid / Nati,Grade A,2026-05-21,1850.0,3290.0,2570.0,25.7
Karnataka,Mandya,Maddur APMC Sub-Market,Potato,Hassan / Local,Grade A,2026-05-21,1530.0,2630.0,2080.0,20.8
Karnataka,Mandya,Maddur APMC Sub-Market,Onion,Bellary / Red,Grade A,2026-05-21,2170.0,3740.0,2950.0,29.5
Karnataka,Mandya,Maddur APMC Sub-Market,Carrot,Ooty / Orange,Grade A+,2026-05-21,2820.0,4840.0,3830.0,38.3
Karnataka,Mandya,Maddur APMC Sub-Market,Green Peas,Tender Sweet,Grade A+,2026-05-21,4960.0,8270.0,6610.0,66.1
Karnataka,Mandya,Maddur APMC Sub-Market,Green Capsicum,Polyhouse Bell,Grade A+,2026-05-21,3430.0,5870.0,4700.0,47.0
Karnataka,Mandya,Maddur APMC Sub-Market,Green Chilli,G4 Pungent,Grade A,2026-05-21,2400.0,4590.0,3490.0,34.9
Karnataka,Mandya,Maddur APMC Sub-Market,Coriander,Local Nati,Grade A+,2026-05-21,1000.0,1810.0,1410.0,14.1
Karnataka,Mandya,Maddur APMC Sub-Market,Mint,Fresh Pudina,Grade A+,2026-05-21,1110.0,2010.0,1510.0,15.1
Karnataka,Mandya,Maddur APMC Sub-Market,Ginger,Washed Root,Grade A,2026-05-21,5410.0,9350.0,7380.0,73.8
Karnataka,Mandya,Maddur APMC Sub-Market,Garlic,Country Dried,Grade A,2026-05-21,6760.0,12080.0,9470.0,94.7
Karnataka,Mandya,Maddur APMC Sub-Market,Banana,Elakki / Nendran,Grade A+,2026-05-21,2630.0,4630.0,3580.0,35.8
Karnataka,Mandya,Maddur APMC Sub-Market,Papaya,Red Lady Organic,Grade A,2026-05-21,1920.0,3420.0,2670.0,26.7
Karnataka,Mandya,Maddur APMC Sub-Market,Pomegranate,Bhagwa / Ruby,Grade A+,2026-05-21,7560.0,13610.0,10590.0,105.9
Karnataka,Mandya,Maddur APMC Sub-Market,Grapes,Bangalore Blue,Grade A+,2026-05-21,5090.0,8660.0,6930.0,69.3
Karnataka,Mandya,Maddur APMC Sub-Market,Ragi,Organic Whole Grain,Grade A,2026-05-21,3300.0,4950.0,4120.0,41.2
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Tomato,Hybrid / Nati,Grade A,2026-05-21,1760.0,3130.0,2450.0,24.5
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Onion,Bellary / Red,Grade A,2026-05-21,2250.0,3890.0,3070.0,30.7
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Carrot,Ooty / Orange,Grade A+,2026-05-21,2950.0,5060.0,4010.0,40.1
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Cabbage,Green Round,Grade A,2026-05-21,1120.0,2240.0,1630.0,16.3
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Green Capsicum,Polyhouse Bell,Grade A+,2026-05-21,3380.0,5790.0,4630.0,46.3
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Green Chilli,G4 Pungent,Grade A,2026-05-21,2350.0,4480.0,3420.0,34.2
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Coriander,Local Nati,Grade A+,2026-05-21,1040.0,1860.0,1450.0,14.5
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Mint,Fresh Pudina,Grade A+,2026-05-21,1080.0,1960.0,1470.0,14.7
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Ginger,Washed Root,Grade A,2026-05-21,5630.0,9730.0,7680.0,76.8
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Garlic,Country Dried,Grade A,2026-05-21,7780.0,13890.0,10890.0,108.9
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Papaya,Red Lady Organic,Grade A,2026-05-21,1950.0,3470.0,2710.0,27.1
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Pomegranate,Bhagwa / Ruby,Grade A+,2026-05-21,7880.0,14180.0,11030.0,110.3
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Grapes,Bangalore Blue,Grade A+,2026-05-21,4840.0,8220.0,6580.0,65.8
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Ragi,Organic Whole Grain,Grade A,2026-05-21,3320.0,4970.0,4140.0,41.4
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Rice,Sona Masuri Heritage,Grade A,2026-05-21,4400.0,6810.0,5450.0,54.5
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Tomato,Hybrid / Nati,Grade A,2026-05-21,1820.0,3240.0,2530.0,25.3
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Potato,Hassan / Local,Grade A,2026-05-21,1410.0,2420.0,1910.0,19.1
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Onion,Bellary / Red,Grade A,2026-05-21,2350.0,4060.0,3210.0,32.1
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Carrot,Ooty / Orange,Grade A+,2026-05-21,3020.0,5170.0,4090.0,40.9
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Green Peas,Tender Sweet,Grade A+,2026-05-21,4980.0,8300.0,6640.0,66.4
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Green Chilli,G4 Pungent,Grade A,2026-05-21,2320.0,4420.0,3370.0,33.7
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Palak,Tender Leafy,Grade A+,2026-05-21,1200.0,2200.0,1700.0,17.0
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Coriander,Local Nati,Grade A+,2026-05-21,1030.0,1850.0,1440.0,14.4
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Mint,Fresh Pudina,Grade A+,2026-05-21,1210.0,2210.0,1660.0,16.6
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Ginger,Washed Root,Grade A,2026-05-21,5250.0,9060.0,7150.0,71.5
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Garlic,Country Dried,Grade A,2026-05-21,7550.0,13490.0,10580.0,105.8
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Banana,Elakki / Nendran,Grade A+,2026-05-21,2700.0,4750.0,3670.0,36.7
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Papaya,Red Lady Organic,Grade A,2026-05-21,1760.0,3140.0,2450.0,24.5
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Grapes,Bangalore Blue,Grade A+,2026-05-21,5420.0,9210.0,7370.0,73.7
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Ragi,Organic Whole Grain,Grade A,2026-05-21,3560.0,5340.0,4450.0,44.5
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Rice,Sona Masuri Heritage,Grade A,2026-05-21,4120.0,6370.0,5100.0,51.0
Karnataka,Ramanagara,Channapatna APMC Yard,Tomato,Hybrid / Nati,Grade A,2026-05-21,1960.0,3490.0,2730.0,27.3
Karnataka,Ramanagara,Channapatna APMC Yard,Potato,Hassan / Local,Grade A,2026-05-21,1370.0,2360.0,1870.0,18.7
Karnataka,Ramanagara,Channapatna APMC Yard,Onion,Bellary / Red,Grade A,2026-05-21,2180.0,3760.0,2970.0,29.7
Karnataka,Ramanagara,Channapatna APMC Yard,Cabbage,Green Round,Grade A,2026-05-21,1120.0,2240.0,1630.0,16.3
Karnataka,Ramanagara,Channapatna APMC Yard,Green Peas,Tender Sweet,Grade A+,2026-05-21,4540.0,7560.0,6050.0,60.5
Karnataka,Ramanagara,Channapatna APMC Yard,Palak,Tender Leafy,Grade A+,2026-05-21,1270.0,2330.0,1800.0,18.0
Karnataka,Ramanagara,Channapatna APMC Yard,Coriander,Local Nati,Grade A+,2026-05-21,1050.0,1900.0,1480.0,14.8
Karnataka,Ramanagara,Channapatna APMC Yard,Mint,Fresh Pudina,Grade A+,2026-05-21,1210.0,2200.0,1650.0,16.5
Karnataka,Ramanagara,Channapatna APMC Yard,Ginger,Washed Root,Grade A,2026-05-21,6090.0,10530.0,8310.0,83.1
Karnataka,Ramanagara,Channapatna APMC Yard,Garlic,Country Dried,Grade A,2026-05-21,6660.0,11900.0,9330.0,93.3
Karnataka,Ramanagara,Channapatna APMC Yard,Banana,Elakki / Nendran,Grade A+,2026-05-21,2470.0,4340.0,3360.0,33.6
Karnataka,Ramanagara,Channapatna APMC Yard,Papaya,Red Lady Organic,Grade A,2026-05-21,1850.0,3280.0,2560.0,25.6
Karnataka,Ramanagara,Channapatna APMC Yard,Pomegranate,Bhagwa / Ruby,Grade A+,2026-05-21,7740.0,13930.0,10840.0,108.4
Karnataka,Ramanagara,Channapatna APMC Yard,Grapes,Bangalore Blue,Grade A+,2026-05-21,5070.0,8630.0,6900.0,69.0
Karnataka,Ramanagara,Channapatna APMC Yard,Rice,Sona Masuri Heritage,Grade A,2026-05-21,4510.0,6980.0,5590.0,55.9
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Tomato,Hybrid / Nati,Grade A,2026-05-21,2090.0,3710.0,2900.0,29.0
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Potato,Hassan / Local,Grade A,2026-05-21,1460.0,2500.0,1980.0,19.8
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Onion,Bellary / Red,Grade A,2026-05-21,2550.0,4410.0,3480.0,34.8
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Carrot,Ooty / Orange,Grade A+,2026-05-21,2890.0,4960.0,3930.0,39.3
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Cabbage,Green Round,Grade A,2026-05-21,1250.0,2500.0,1810.0,18.1
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Green Peas,Tender Sweet,Grade A+,2026-05-21,5190.0,8650.0,6920.0,69.2
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Green Capsicum,Polyhouse Bell,Grade A+,2026-05-21,4210.0,7220.0,5770.0,57.7
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Green Chilli,G4 Pungent,Grade A,2026-05-21,2560.0,4890.0,3730.0,37.3
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Palak,Tender Leafy,Grade A+,2026-05-21,1310.0,2400.0,1850.0,18.5
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Ginger,Washed Root,Grade A,2026-05-21,6510.0,11240.0,8870.0,88.7
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Garlic,Country Dried,Grade A,2026-05-21,7760.0,13860.0,10860.0,108.6
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Banana,Elakki / Nendran,Grade A+,2026-05-21,2840.0,5000.0,3860.0,38.6
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Papaya,Red Lady Organic,Grade A,2026-05-21,1850.0,3290.0,2570.0,25.7
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Pomegranate,Bhagwa / Ruby,Grade A+,2026-05-21,8870.0,15970.0,12420.0,124.2
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Grapes,Bangalore Blue,Grade A+,2026-05-21,5890.0,10010.0,8000.0,80.0
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Ragi,Organic Whole Grain,Grade A,2026-05-21,3750.0,5630.0,4690.0,46.9
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Rice,Sona Masuri Heritage,Grade A,2026-05-21,4400.0,6810.0,5450.0,54.5
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Tomato,Hybrid / Nati,Grade A,2026-05-21,1860.0,3310.0,2590.0,25.9
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Onion,Bellary / Red,Grade A,2026-05-21,2480.0,4280.0,3380.0,33.8
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Carrot,Ooty / Orange,Grade A+,2026-05-21,3350.0,5730.0,4540.0,45.4
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Green Peas,Tender Sweet,Grade A+,2026-05-21,5220.0,8710.0,6970.0,69.7
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Green Chilli,G4 Pungent,Grade A,2026-05-21,2360.0,4500.0,3430.0,34.3
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Palak,Tender Leafy,Grade A+,2026-05-21,1420.0,2610.0,2020.0,20.2
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Coriander,Local Nati,Grade A+,2026-05-21,1100.0,1970.0,1540.0,15.4
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Mint,Fresh Pudina,Grade A+,2026-05-21,1220.0,2230.0,1670.0,16.7
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Ginger,Washed Root,Grade A,2026-05-21,5920.0,10230.0,8080.0,80.8
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Garlic,Country Dried,Grade A,2026-05-21,7230.0,12920.0,10130.0,101.3
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Banana,Elakki / Nendran,Grade A+,2026-05-21,2620.0,4620.0,3570.0,35.7
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Papaya,Red Lady Organic,Grade A,2026-05-21,1900.0,3380.0,2640.0,26.4
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Pomegranate,Bhagwa / Ruby,Grade A+,2026-05-21,8000.0,14390.0,11190.0,111.9
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Grapes,Bangalore Blue,Grade A+,2026-05-21,5580.0,9480.0,7580.0,75.8
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Ragi,Organic Whole Grain,Grade A,2026-05-21,3290.0,4930.0,4110.0,41.1
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Rice,Sona Masuri Heritage,Grade A,2026-05-21,4780.0,7390.0,5910.0,59.1
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Tomato,Hybrid / Nati,Grade A,2026-05-21,2070.0,3680.0,2870.0,28.7
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Potato,Hassan / Local,Grade A,2026-05-21,1600.0,2740.0,2170.0,21.7
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Onion,Bellary / Red,Grade A,2026-05-21,2480.0,4290.0,3390.0,33.9
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Cabbage,Green Round,Grade A,2026-05-21,1280.0,2560.0,1870.0,18.7
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Green Peas,Tender Sweet,Grade A+,2026-05-21,4770.0,7950.0,6360.0,63.6
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Green Capsicum,Polyhouse Bell,Grade A+,2026-05-21,3960.0,6790.0,5430.0,54.3
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Green Chilli,G4 Pungent,Grade A,2026-05-21,2570.0,4900.0,3730.0,37.3
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Palak,Tender Leafy,Grade A+,2026-05-21,1440.0,2640.0,2040.0,20.4
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Coriander,Local Nati,Grade A+,2026-05-21,1090.0,1960.0,1520.0,15.2
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Mint,Fresh Pudina,Grade A+,2026-05-21,1190.0,2160.0,1620.0,16.2
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Garlic,Country Dried,Grade A,2026-05-21,8260.0,14750.0,11570.0,115.7
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Banana,Elakki / Nendran,Grade A+,2026-05-21,2880.0,5070.0,3920.0,39.2
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Papaya,Red Lady Organic,Grade A,2026-05-21,2160.0,3830.0,2990.0,29.9
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Grapes,Bangalore Blue,Grade A+,2026-05-21,5300.0,9020.0,7210.0,72.1
